# This is an adaptation of one of the original Harwell-Boeing instances
199 596
96 97 -1
96 99 1
96 128 1
96 129 -1
96 130 -1
96 132 -1
97 98 -1
97 129 -1
97 130 -1
97 131 -1
98 130 -1
98 131 -1
99 129 -1
99 132 -1
100 101 -1
100 133 -1
100 134 -1
101 102 -1
101 133 -1
101 134 1
101 135 -1
102 103 -1
102 134 -1
102 135 -1
102 136 -1
103 104 -1
103 135 -1
103 136 -1
103 137 -1
104 105 -1
104 136 -1
104 137 -1
104 138 -1
105 106 -1
105 137 -1
105 138 -1
105 139 -1
106 107 -1
106 138 -1
106 139 -1
106 140 -1
107 108 1
107 139 1
107 140 -1
107 141 -1
108 109 -1
108 140 -1
108 141 -1
108 142 -1
109 110 -1
109 141 -1
109 142 -1
109 143 -1
110 111 -1
110 142 -1
110 143 -1
110 144 -1
111 143 -1
111 144 1
112 113 -1
112 145 -1
112 146 -1
113 114 1
113 145 1
113 146 1
113 147 1
114 115 -1
114 146 1
114 147 1
114 148 -1
115 116 -1
115 147 -1
115 148 -1
115 149 -1
116 117 -1
116 148 -1
116 149 -1
116 150 -1
117 149 -1
117 150 -1
118 151 1
119 120 -1
119 152 -1
119 153 -1
120 121 -1
120 152 -1
120 153 -1
120 154 -1
121 122 -1
121 153 -1
121 154 -1
121 155 -1
122 123 1
122 154 -1
122 155 1
122 156 1
123 124 -1
123 155 1
123 156 1
123 157 -1
124 125 -1
124 156 -1
124 157 -1
124 158 -1
125 157 -1
125 158 1
126 159 -1
127 128 1
127 160 -1
127 161 -1
128 129 -1
128 160 -1
128 161 -1
128 162 1
129 130 -1
129 132 -1
129 161 -1
129 162 -1
129 163 -1
129 165 -1
130 131 -1
130 162 -1
130 163 -1
130 164 -1
131 163 -1
131 164 -1
132 162 -1
132 165 -1
133 134 -1
133 166 -1
133 167 -1
134 135 -1
134 166 1
134 167 -1
134 168 1
135 136 -1
135 167 -1
135 168 -1
135 169 -1
136 137 -1
136 168 -1
136 169 -1
136 170 -1
137 138 -1
137 169 -1
137 170 -1
137 171 -1
138 139 -1
138 170 -1
138 171 -1
138 172 -1
139 140 -1
139 171 1
139 172 -1
139 173 -1
140 141 -1
140 172 -1
140 173 -1
140 174 -1
141 142 -1
141 173 -1
141 174 -1
141 175 -1
142 143 -1
142 174 -1
142 175 -1
142 176 -1
143 144 -1
143 175 -1
143 176 -1
143 177 -1
144 176 1
144 177 -1
145 146 1
145 178 1
145 179 -1
146 147 1
146 178 1
146 179 -1
146 180 -1
147 148 -1
147 179 -1
147 180 -1
147 181 -1
148 149 -1
148 180 -1
148 181 -1
148 182 -1
149 150 -1
149 181 -1
149 182 -1
149 183 -1
150 182 -1
150 183 -1
151 184 1
152 153 1
152 185 1
152 186 -1
153 154 -1
153 185 1
153 186 -1
153 187 -1
154 155 -1
154 186 -1
154 187 -1
154 188 -1
155 156 1
155 187 -1
155 188 -1
155 189 1
156 157 -1
156 188 -1
156 189 1
156 190 -1
157 158 -1
157 189 -1
157 190 -1
157 191 -1
158 190 -1
158 191 1
159 192 -1
160 161 -1
160 193 -1
160 194 -1
161 162 -1
161 193 -1
161 194 -1
161 195 -1
162 163 1
162 165 -1
162 194 1
162 195 1
162 196 -1
162 198 -1
163 164 -1
163 195 1
163 196 -1
163 197 -1
164 196 -1
164 197 -1
165 195 -1
165 198 -1
166 167 -1
167 168 -1
168 169 1
169 170 -1
170 171 -1
171 172 -1
172 173 -1
173 174 -1
174 175 -1
175 176 -1
176 177 -1
178 179 -1
179 180 -1
180 181 -1
181 182 -1
182 183 -1
185 186 -1
186 187 -1
187 188 -1
188 189 -1
189 190 -1
190 191 -1
193 194 -1
194 195 1
195 196 -1
195 198 -1
196 197 -1
