# This is an adaptation of one of the original Harwell-Boeing instances
293 1123
101 188 -1
101 283 -1
101 286 -1
102 125 -1
102 161 -1
102 192 -1
103 233 -1
104 165 -1
104 173 -1
104 188 -1
104 228 -1
104 286 -1
105 148 -1
105 174 -1
105 234 -1
105 236 -1
105 279 -1
106 130 1
106 141 1
106 275 1
107 128 1
107 182 1
107 215 1
107 233 1
108 129 1
108 143 1
108 218 -1
109 218 -1
110 139 1
110 159 -1
110 164 1
110 184 1
110 203 1
110 241 1
110 268 -1
111 121 1
111 123 -1
111 131 1
111 133 1
111 140 1
111 144 1
111 149 -1
111 163 -1
111 168 1
111 176 1
111 177 1
111 195 1
111 199 -1
111 220 1
111 223 1
111 229 -1
111 232 -1
111 239 -1
111 257 1
111 259 -1
111 261 1
111 266 1
111 270 1
111 271 -1
111 280 1
111 281 1
111 285 -1
112 116 -1
112 120 1
112 129 1
112 152 1
112 207 1
112 225 1
112 290 1
113 158 -1
113 188 1
113 192 -1
113 286 1
114 132 1
114 162 -1
114 171 1
114 179 1
114 217 -1
114 249 1
115 233 1
116 152 -1
116 280 -1
116 283 -1
117 135 -1
117 180 -1
117 227 -1
117 233 -1
117 241 -1
117 264 -1
117 282 -1
118 128 1
118 201 1
119 189 1
119 221 1
119 258 -1
119 272 1
120 152 1
120 207 1
120 212 1
120 216 -1
120 225 1
121 131 1
121 153 1
121 190 1
121 271 -1
121 288 1
122 127 1
122 188 1
122 275 1
122 286 1
123 169 -1
123 195 -1
123 271 -1
123 280 -1
124 158 -1
124 185 1
124 213 1
124 246 1
125 136 -1
125 161 -1
125 192 -1
125 253 -1
125 255 -1
126 202 1
126 208 1
127 166 1
127 188 1
127 286 1
128 233 1
129 143 1
129 157 1
129 227 -1
129 228 -1
129 239 -1
129 277 1
130 240 1
130 275 1
131 271 -1
132 198 1
132 217 -1
133 241 1
133 271 -1
133 280 1
134 141 1
134 183 1
134 291 1
135 180 1
135 227 -1
135 237 1
135 264 1
135 282 1
136 188 1
136 255 1
136 263 1
136 283 -1
136 286 1
137 207 1
137 216 -1
137 233 1
137 241 1
138 145 1
138 154 1
138 215 1
138 218 -1
138 276 1
139 184 1
139 233 1
140 241 1
140 271 -1
141 183 1
141 275 1
142 233 1
142 241 1
143 157 1
143 262 -1
143 277 1
144 163 -1
144 185 1
144 271 -1
145 146 -1
145 201 1
145 218 -1
145 224 1
145 276 1
146 224 -1
146 242 -1
146 276 -1
147 148 -1
147 174 1
147 219 1
147 223 1
147 229 -1
147 254 1
147 274 1
147 289 1
148 174 -1
148 177 -1
148 219 -1
148 223 -1
148 229 -1
148 234 -1
149 190 -1
149 241 -1
149 243 -1
149 271 -1
149 290 -1
150 198 1
150 230 -1
150 292 1
151 159 -1
151 223 1
151 241 1
151 254 1
151 257 1
151 268 -1
152 225 1
153 231 1
153 269 -1
153 288 1
154 218 -1
154 251 1
155 167 -1
155 184 1
155 186 1
155 202 1
155 203 1
156 164 -1
156 186 -1
156 203 -1
156 244 -1
157 233 1
157 241 1
157 262 -1
157 265 1
157 277 1
158 192 -1
158 213 -1
159 241 -1
159 254 -1
159 268 -1
160 170 1
160 196 1
160 209 1
161 188 -1
161 286 -1
162 194 -1
162 248 -1
162 249 -1
162 252 -1
163 213 -1
163 226 -1
163 270 -1
163 271 -1
164 184 1
164 186 1
164 203 1
164 244 1
164 268 -1
165 188 1
165 286 1
166 183 1
166 193 -1
167 202 -1
168 241 1
168 271 -1
169 195 1
169 199 -1
169 261 1
169 281 1
170 196 1
170 218 -1
170 237 1
171 198 1
171 217 -1
171 218 -1
171 248 -1
171 250 1
171 292 1
172 177 -1
172 181 -1
172 204 -1
172 232 -1
172 234 -1
172 236 -1
172 284 -1
173 220 1
173 228 -1
173 239 -1
174 219 1
174 234 1
175 233 1
175 267 1
175 278 1
175 282 1
176 241 1
176 271 -1
177 204 1
177 229 -1
177 232 -1
177 234 1
177 236 1
177 271 -1
178 188 1
178 231 1
178 269 -1
178 286 1
179 249 1
180 226 1
180 227 -1
180 241 1
180 270 1
181 236 1
181 279 1
181 284 -1
182 215 1
182 233 1
182 241 1
182 290 1
183 193 -1
183 291 1
184 203 1
184 233 1
185 213 1
186 203 1
187 188 -1
187 286 -1
188 197 -1
188 205 1
188 206 1
188 214 1
188 231 1
188 235 1
188 253 -1
188 255 1
188 260 -1
188 283 -1
188 286 1
189 233 1
189 262 -1
189 272 1
190 231 1
190 243 1
190 288 1
191 218 -1
192 245 -1
192 246 -1
194 240 1
194 249 1
194 252 1
195 263 1
195 271 -1
195 280 1
197 206 -1
197 226 -1
197 227 -1
197 286 -1
198 217 -1
198 230 -1
198 292 1
199 220 -1
199 271 -1
200 233 -1
201 224 1
201 238 1
204 232 -1
204 284 -1
205 251 1
205 286 1
206 286 1
207 216 -1
207 233 1
207 241 1
208 233 1
209 237 1
209 264 1
209 267 1
209 278 1
209 282 1
210 212 1
210 216 -1
210 238 1
210 242 1
211 230 -1
211 250 -1
211 292 -1
212 218 -1
212 225 1
212 242 1
214 286 1
215 251 1
215 290 1
216 233 -1
216 256 -1
217 292 -1
218 222 -1
218 225 -1
218 237 -1
218 242 -1
218 248 -1
218 250 -1
218 276 -1
218 287 -1
218 292 -1
219 274 1
219 289 1
220 228 -1
220 239 -1
220 266 1
220 271 -1
221 258 -1
221 262 -1
221 272 1
221 287 1
223 229 -1
223 254 1
223 257 1
223 271 -1
223 289 1
224 276 1
226 227 -1
226 270 1
227 270 -1
228 239 -1
228 277 -1
229 232 -1
229 234 -1
229 257 -1
229 271 -1
230 250 -1
230 292 -1
231 269 -1
231 286 1
231 288 1
232 271 -1
233 247 1
233 256 1
233 262 -1
233 265 1
233 272 1
233 278 1
233 282 1
234 236 1
234 279 1
235 286 1
236 279 1
236 284 -1
237 264 1
238 242 1
238 258 -1
239 241 -1
239 266 -1
239 271 -1
239 277 -1
241 247 1
241 254 1
241 265 1
241 266 1
241 268 -1
241 270 1
241 277 1
243 251 1
243 290 1
244 274 1
244 289 1
245 246 1
246 273 1
250 292 1
251 290 1
253 286 -1
254 257 1
254 268 -1
254 289 1
255 283 -1
255 286 1
257 271 -1
258 272 -1
258 287 -1
259 271 -1
260 286 -1
261 271 -1
262 265 -1
262 272 -1
263 280 1
263 283 -1
264 278 1
264 282 1
265 277 1
266 271 -1
266 277 1
267 278 1
268 289 -1
269 288 -1
270 271 -1
271 280 -1
271 281 -1
271 285 -1
274 289 1
278 282 1
283 286 -1
