# This is an adaptation of one of the original Harwell-Boeing instances
656 2840
69 135 1
69 220 1
69 279 1
69 388 1
69 424 1
69 467 1
69 484 1
69 541 1
69 644 -1
70 143 1
70 426 1
71 89 1
71 204 -1
71 353 1
71 622 1
71 650 1
72 325 1
72 388 1
72 490 1
72 616 1
72 653 -1
73 76 1
73 128 1
73 133 1
73 284 1
73 339 1
73 368 1
73 375 1
73 408 -1
73 551 1
73 578 1
74 89 1
74 122 1
74 471 1
74 650 1
75 168 1
75 209 1
75 222 1
75 245 1
75 470 1
76 83 -1
76 120 1
76 202 1
76 257 1
76 370 1
76 509 1
76 515 1
76 568 1
76 574 1
76 610 1
76 612 -1
76 636 1
77 215 -1
77 256 -1
77 338 1
77 354 1
77 434 1
77 478 1
77 546 -1
77 582 -1
78 231 1
78 271 1
78 299 -1
78 356 1
78 404 -1
78 411 -1
78 457 1
78 560 1
78 583 1
78 615 1
78 646 1
79 162 1
79 346 1
79 556 1
79 607 1
80 86 1
80 89 1
80 101 1
80 156 1
80 245 1
80 288 1
80 353 1
80 355 1
80 414 1
80 442 1
80 466 1
80 499 1
80 511 1
80 542 -1
80 557 1
80 584 1
80 598 1
81 107 1
81 129 1
81 188 -1
81 215 1
81 234 1
81 246 1
81 256 1
81 367 1
81 484 1
81 525 1
81 540 1
81 559 1
81 600 1
81 637 1
82 252 1
82 283 1
82 391 1
82 516 1
82 609 1
82 610 1
83 109 1
83 119 1
83 133 1
83 184 -1
83 238 1
83 289 -1
83 316 1
83 408 1
83 411 -1
83 555 1
83 594 -1
84 98 1
84 181 1
84 204 1
84 364 -1
84 591 1
84 607 1
85 431 1
85 432 1
85 471 1
85 482 -1
85 583 1
86 193 1
86 269 1
86 351 -1
86 460 1
86 506 1
86 546 1
86 607 1
87 114 1
87 208 1
87 297 1
87 422 -1
87 466 1
87 469 -1
87 607 1
88 109 1
88 233 1
88 248 1
88 258 1
88 272 1
88 317 1
88 331 1
88 512 1
88 520 1
88 522 1
88 586 1
88 594 1
88 596 1
88 609 1
88 650 1
89 140 1
89 306 1
89 346 1
89 449 1
89 507 1
89 607 1
89 625 1
90 119 1
90 307 -1
90 360 -1
90 421 1
91 196 1
91 263 1
91 361 1
91 417 1
92 293 -1
92 337 1
92 405 1
92 459 1
92 489 1
92 511 1
92 537 1
92 568 1
92 584 1
92 605 1
92 641 -1
93 179 1
93 593 1
94 134 1
94 192 1
94 231 1
94 272 1
94 472 1
94 497 -1
94 520 1
94 521 1
94 583 1
94 586 1
95 258 1
95 377 -1
95 480 1
96 106 -1
96 443 1
96 603 1
97 113 1
97 131 1
97 148 1
97 178 1
97 210 1
97 261 1
97 297 1
97 334 -1
97 517 1
98 206 1
98 207 1
98 565 1
99 108 1
99 192 1
99 234 1
99 241 1
99 349 1
99 432 1
99 479 1
99 488 1
99 541 1
99 553 1
100 186 1
100 376 1
100 572 1
100 575 -1
100 621 -1
101 305 1
101 460 1
101 540 1
101 607 1
102 243 1
102 252 1
102 270 1
102 322 1
102 422 1
102 609 1
103 112 1
103 119 1
103 178 1
103 231 1
103 271 1
103 333 1
103 356 1
103 411 1
103 439 1
103 482 -1
103 560 1
103 583 -1
104 116 -1
104 168 1
104 456 1
104 471 -1
104 650 -1
105 107 1
105 137 1
105 144 1
105 224 1
105 274 1
105 435 1
105 477 1
105 553 1
105 579 -1
106 173 1
106 307 1
106 421 1
106 605 1
107 135 1
107 171 1
107 265 1
107 299 1
107 302 1
107 308 -1
107 321 -1
107 366 1
107 381 1
107 553 1
107 579 1
107 644 1
108 487 1
108 629 1
108 642 1
109 112 1
109 163 1
109 171 1
109 203 1
109 274 1
109 322 -1
109 370 1
109 412 1
109 454 -1
109 455 1
109 478 -1
109 479 1
109 491 1
109 506 1
109 510 1
109 614 1
109 626 1
109 645 1
110 152 1
110 180 1
110 256 -1
110 257 1
110 274 1
110 477 1
110 580 1
110 600 1
110 612 1
111 294 1
111 475 1
111 527 1
111 573 1
111 620 1
112 119 1
112 184 1
112 238 1
112 274 1
112 319 1
112 383 1
112 477 1
112 555 1
112 594 1
113 185 1
113 259 1
113 270 -1
113 273 1
113 300 1
113 497 1
113 577 1
113 645 -1
114 158 1
114 185 -1
114 198 1
114 233 1
114 259 -1
114 317 1
114 449 -1
114 512 1
114 571 1
114 631 1
115 390 1
115 464 1
116 205 1
116 221 -1
116 449 1
116 621 1
117 173 1
117 312 1
117 380 -1
117 400 1
117 453 1
117 602 1
117 603 1
118 312 1
118 392 1
119 163 -1
119 171 1
119 274 1
119 278 1
119 323 1
119 357 1
119 363 1
119 392 1
119 412 1
119 454 1
119 455 1
119 478 1
119 479 1
119 491 1
119 506 1
119 614 1
119 626 1
120 128 1
120 133 1
120 201 -1
120 216 1
120 350 -1
120 355 1
120 408 1
120 474 1
120 580 1
121 131 1
121 218 1
121 227 -1
121 311 -1
121 367 1
121 408 1
121 439 1
121 503 1
121 517 1
121 525 1
122 140 1
122 346 1
122 506 1
122 645 1
123 236 1
123 451 1
123 561 1
124 223 1
124 378 1
124 551 1
125 206 1
125 314 1
125 336 -1
125 398 1
125 473 1
125 625 1
126 140 1
126 369 1
126 449 1
126 537 1
127 280 1
127 308 1
127 441 1
127 536 -1
127 628 1
128 202 1
128 370 1
128 383 1
128 539 1
128 590 1
128 612 1
128 641 -1
129 187 1
129 188 1
129 200 1
129 215 1
129 234 1
129 281 -1
129 331 1
129 398 1
129 536 1
129 592 1
130 178 1
130 204 1
130 333 1
130 337 1
130 439 -1
131 185 1
131 189 -1
131 259 1
131 272 1
131 359 -1
131 431 1
132 194 1
132 275 1
132 444 -1
132 452 -1
132 475 1
133 202 -1
133 266 -1
133 272 1
133 370 1
133 405 1
133 425 1
133 477 1
133 500 1
133 509 1
133 612 -1
134 299 1
134 308 -1
134 650 1
135 246 1
135 256 1
135 302 1
135 308 1
135 321 -1
135 418 1
135 436 1
135 484 1
135 600 1
135 640 1
136 222 1
136 306 1
136 621 -1
137 218 1
137 227 1
137 237 1
137 239 1
137 263 1
137 386 1
137 402 -1
137 575 -1
137 579 1
138 155 1
138 157 1
138 196 1
138 261 1
138 274 1
138 350 -1
138 501 1
138 534 1
138 610 1
139 164 1
139 307 1
139 617 -1
140 158 1
140 204 1
140 210 1
140 286 -1
140 426 1
141 283 1
141 317 -1
141 377 1
141 650 -1
142 251 1
142 585 1
142 620 1
143 319 1
143 395 1
144 263 1
144 331 1
144 457 1
145 251 1
145 277 -1
145 452 -1
145 523 -1
145 532 1
145 538 1
145 606 1
146 154 1
146 172 -1
146 279 1
146 325 -1
146 413 1
146 424 1
146 467 1
146 484 1
147 216 1
147 223 1
147 263 -1
147 311 1
147 334 1
147 365 1
147 408 -1
147 490 1
147 587 1
148 185 1
148 242 1
148 329 1
148 346 1
149 254 1
149 293 1
149 338 1
149 339 1
149 568 1
149 578 1
149 590 1
150 201 1
150 216 1
150 350 1
150 425 1
150 474 1
150 477 1
150 480 -1
150 570 1
150 595 1
150 610 1
150 613 1
151 246 1
151 310 1
151 374 1
151 397 1
151 455 1
151 483 1
151 536 -1
151 630 1
151 644 1
152 154 1
152 180 1
152 202 1
152 256 1
152 279 1
152 284 1
152 293 1
152 339 1
152 375 1
152 405 1
152 467 1
152 478 1
152 551 1
152 577 1
153 169 -1
153 230 1
153 421 1
153 608 1
154 155 -1
154 224 1
154 252 -1
154 257 1
154 401 1
154 457 1
154 529 -1
154 539 1
154 609 1
155 176 1
155 227 1
155 229 1
155 239 1
155 247 -1
155 408 -1
155 441 1
155 551 1
155 626 1
155 640 1
156 269 1
156 305 1
156 601 1
156 607 1
157 212 1
157 270 1
157 300 1
157 337 -1
157 352 1
157 387 1
157 406 1
157 459 1
157 463 1
157 489 1
157 511 1
157 584 1
157 605 1
157 631 1
157 654 1
158 185 1
158 198 1
158 233 1
158 259 1
158 317 1
158 347 1
158 507 1
158 512 1
159 190 1
159 260 1
159 345 1
159 505 1
160 175 1
160 233 -1
160 283 1
160 403 1
160 650 1
161 384 1
161 561 1
161 608 1
162 252 1
162 412 1
162 609 1
163 184 1
163 238 1
163 246 1
163 247 1
163 483 1
163 522 -1
163 547 1
163 555 1
163 594 1
163 632 1
164 400 1
165 218 1
165 273 1
165 376 1
165 378 1
165 589 1
165 599 1
166 252 1
166 350 1
167 212 -1
167 268 1
167 300 1
167 344 1
167 422 1
167 454 1
167 468 1
167 533 1
168 208 1
168 406 1
168 449 1
168 571 -1
169 294 1
169 380 1
170 192 -1
170 216 -1
170 241 1
170 353 1
171 184 1
171 238 1
171 256 1
171 375 1
171 412 1
171 484 1
171 555 1
171 577 1
171 594 1
171 597 1
171 628 1
172 334 1
172 404 1
173 451 -1
173 495 1
174 290 1
174 304 -1
174 416 1
174 494 -1
174 530 -1
174 532 1
174 620 -1
175 203 1
175 445 1
175 508 -1
175 572 1
176 252 1
176 415 1
176 479 1
176 577 1
176 609 1
177 273 1
177 300 1
177 355 1
177 401 1
178 183 1
178 255 1
178 272 -1
178 500 1
178 502 -1
178 528 -1
179 412 1
179 431 1
179 469 -1
179 650 1
180 252 1
180 262 1
180 287 1
180 386 1
180 429 1
180 436 1
180 609 -1
180 653 1
181 207 1
181 249 1
181 328 1
181 335 1
181 342 1
181 398 1
181 557 1
181 591 1
181 625 -1
182 442 1
182 639 1
182 650 1
183 333 1
183 337 1
183 361 1
183 439 1
183 459 1
183 482 1
183 489 -1
183 511 1
183 584 1
183 594 1
183 605 -1
184 192 1
184 241 1
184 274 1
184 367 1
184 412 1
184 454 1
184 455 -1
184 478 1
184 479 1
184 491 1
184 506 -1
184 509 1
184 550 -1
184 614 1
184 626 1
185 228 1
185 264 1
185 334 1
185 361 -1
185 501 1
185 517 1
186 203 1
186 267 1
186 268 1
186 283 1
186 295 1
186 322 1
186 378 1
186 422 1
186 492 1
186 493 1
186 624 1
186 645 1
187 327 1
187 389 1
187 462 1
187 483 1
187 525 1
187 541 1
187 550 1
187 637 1
188 246 1
188 308 1
188 321 -1
188 366 1
188 540 1
188 600 1
188 626 1
188 640 1
189 227 1
189 228 1
189 316 1
189 361 1
189 503 1
189 517 1
189 575 1
189 592 1
189 651 1
190 335 -1
190 592 1
190 630 1
191 400 1
191 617 1
192 219 1
192 292 -1
192 334 1
192 344 1
192 369 1
192 370 1
192 381 1
192 411 1
192 431 1
192 434 1
192 439 1
192 446 1
192 477 1
192 488 -1
192 644 1
193 260 1
193 286 -1
193 650 1
194 277 1
194 450 -1
194 452 1
194 494 1
195 233 1
195 401 1
195 415 1
195 512 1
195 576 1
195 650 1
196 211 1
196 252 1
196 348 1
196 405 1
196 412 1
196 446 -1
196 468 1
196 551 -1
196 609 -1
197 198 1
197 258 1
197 377 1
197 431 1
197 629 -1
198 210 1
198 420 1
198 433 -1
199 229 1
199 237 -1
199 463 1
199 590 -1
200 269 1
200 369 1
200 428 1
200 546 1
201 202 1
201 237 1
201 259 1
201 343 -1
201 347 1
201 463 -1
201 514 1
201 590 1
201 614 1
201 636 1
201 641 1
202 216 1
202 265 1
202 350 1
202 408 1
202 474 1
202 490 -1
202 519 -1
202 613 1
202 626 1
202 640 1
202 653 1
203 238 1
203 445 1
203 502 1
203 528 1
203 555 -1
203 610 1
204 207 -1
204 249 1
204 300 1
204 342 1
204 369 1
204 481 1
204 506 1
204 507 1
204 533 -1
204 545 1
205 502 1
205 528 1
205 596 1
205 629 1
206 283 1
206 428 1
207 326 1
207 342 1
207 389 1
207 430 -1
207 569 1
207 651 1
208 267 1
208 295 1
208 296 1
208 493 1
208 535 1
208 622 1
209 592 1
209 648 1
210 259 1
210 285 1
210 564 1
211 299 -1
211 315 1
211 404 1
211 486 1
211 554 1
211 613 -1
211 615 1
212 266 1
212 311 1
212 502 1
212 528 1
213 257 1
213 293 -1
213 309 1
213 383 1
213 394 -1
213 541 -1
213 553 1
213 612 -1
214 372 1
214 454 1
214 596 1
214 650 1
215 280 1
215 366 1
215 462 -1
215 522 1
215 601 1
215 652 1
216 250 1
216 293 1
216 343 1
216 352 1
216 485 1
217 401 -1
217 415 1
217 429 1
217 589 1
217 650 1
218 395 1
218 409 -1
218 431 1
218 480 1
219 241 1
219 246 1
219 340 1
219 349 1
219 386 1
219 432 1
219 522 -1
219 529 1
219 547 1
219 632 -1
219 640 1
220 463 1
220 518 -1
220 641 1
221 266 1
221 341 1
221 596 1
222 340 -1
222 357 -1
222 390 -1
222 432 1
222 521 1
223 274 1
223 293 1
223 298 1
223 479 1
224 227 1
224 263 1
224 386 -1
224 434 1
224 626 1
224 640 1
225 287 1
225 502 1
225 528 -1
225 563 1
225 653 1
226 235 1
226 390 1
226 442 1
226 622 -1
226 639 1
227 231 -1
227 271 1
227 272 1
227 356 1
227 411 1
227 425 1
227 480 -1
227 539 1
227 560 1
227 570 1
227 583 1
227 610 1
228 359 1
228 488 1
228 614 1
229 362 1
229 539 -1
230 360 1
230 443 1
231 254 1
231 324 1
231 361 1
231 378 1
231 383 -1
231 387 1
231 404 1
231 418 1
231 489 1
231 502 1
231 520 1
231 528 1
231 651 1
231 653 1
232 436 1
232 531 1
232 568 1
232 654 1
233 297 1
233 363 1
233 367 1
233 382 1
233 433 1
233 461 1
233 507 1
234 305 1
234 310 1
234 536 1
234 547 -1
235 516 1
235 592 1
236 249 -1
236 292 1
236 450 1
236 542 1
237 292 1
237 395 1
237 396 1
237 480 1
237 491 1
237 554 -1
238 268 1
238 274 1
238 367 1
238 412 1
238 454 1
238 455 1
238 478 1
238 479 1
238 491 1
238 506 1
238 550 -1
238 614 1
238 624 1
238 626 1
238 645 1
239 257 -1
239 261 1
239 337 1
239 459 1
239 489 1
239 511 1
239 539 1
239 584 1
239 605 1
240 437 1
240 573 1
241 292 1
241 334 -1
241 344 1
241 369 1
241 370 1
241 381 1
241 411 1
241 434 -1
241 439 1
241 446 1
241 477 1
241 488 1
241 521 1
241 644 1
242 320 1
242 422 1
242 571 1
243 571 1
244 246 1
244 282 -1
244 522 -1
244 547 -1
244 649 1
245 269 1
245 351 1
245 385 1
245 460 1
245 607 -1
245 634 1
245 639 1
246 280 1
246 295 1
246 363 1
246 525 -1
246 637 1
247 309 1
247 338 1
247 577 1
248 267 1
248 336 1
248 374 -1
248 525 1
248 561 1
248 637 1
248 646 1
249 275 1
249 298 1
249 425 1
249 607 1
250 266 1
250 292 -1
250 311 1
250 394 1
250 396 -1
250 404 -1
250 425 1
250 491 1
251 452 1
251 527 1
251 538 1
251 619 1
252 270 1
252 324 1
252 333 1
252 349 1
252 402 1
252 458 1
252 534 1
252 581 -1
252 583 1
253 413 1
253 420 1
253 578 1
253 643 1
254 271 1
254 289 1
254 301 1
254 356 -1
254 411 1
254 486 -1
254 519 1
254 560 1
254 583 1
255 301 1
255 329 1
255 621 1
256 265 1
256 280 1
256 366 1
256 381 1
256 436 1
256 580 1
256 615 1
256 644 1
257 375 1
257 478 1
257 587 1
257 626 1
257 640 1
258 363 -1
258 367 1
258 387 1
258 433 1
258 445 1
258 461 1
258 614 1
259 333 1
259 334 1
259 395 1
259 517 1
260 442 1
260 470 -1
261 272 1
261 347 1
261 500 1
261 588 1
261 614 -1
261 616 -1
262 383 1
262 424 1
262 435 1
263 405 1
263 415 -1
263 479 1
263 488 1
264 270 -1
264 431 -1
264 454 -1
264 466 1
264 645 -1
265 284 -1
265 293 1
265 339 1
265 375 -1
265 405 1
265 484 1
265 551 1
265 577 -1
266 376 1
266 487 -1
267 449 1
267 496 -1
267 497 1
267 507 1
267 522 1
267 533 1
267 535 -1
267 548 1
267 571 1
267 634 1
267 636 1
268 395 1
268 526 1
269 281 -1
269 442 1
270 372 1
270 465 1
270 609 1
271 337 1
271 361 1
271 370 1
271 378 -1
271 383 1
271 387 1
271 404 1
271 418 1
271 459 1
271 520 -1
271 650 -1
271 653 1
272 376 -1
272 503 1
272 517 1
273 275 1
273 334 1
273 425 1
273 430 1
273 433 1
274 325 1
274 399 1
274 408 1
274 439 -1
274 441 1
274 482 1
274 551 1
274 555 1
274 594 -1
275 300 1
275 437 1
275 497 -1
275 527 1
275 542 -1
275 573 -1
275 645 1
276 309 1
276 313 1
276 383 1
276 534 1
276 595 1
277 290 1
277 373 -1
277 416 1
277 544 1
278 307 1
278 380 1
278 400 1
278 602 -1
278 604 1
279 302 1
279 418 1
279 429 1
279 436 -1
279 529 1
279 640 1
280 467 1
280 495 1
280 540 1
280 559 -1
281 303 1
281 322 -1
281 410 1
281 437 1
281 492 1
281 540 1
281 543 1
281 573 1
281 601 -1
282 310 1
282 381 1
282 541 1
283 499 1
283 526 1
284 474 1
284 477 1
284 491 1
284 519 1
284 570 1
284 612 1
284 613 -1
285 286 -1
285 320 1
285 359 1
285 535 1
286 391 1
286 514 1
287 357 1
287 435 1
287 467 1
287 553 1
287 565 1
288 412 -1
288 426 -1
288 502 1
288 528 1
288 621 1
289 303 -1
289 370 1
289 383 1
289 590 1
289 641 -1
290 443 1
291 472 1
291 549 1
291 566 1
291 611 1
291 650 1
292 339 1
292 349 1
292 375 1
292 432 1
292 616 1
293 315 1
293 361 -1
293 408 1
293 517 1
293 587 1
293 626 1
293 640 1
294 295 1
294 443 1
294 524 1
294 544 1
294 573 -1
294 606 1
295 449 1
295 483 1
295 485 1
295 507 1
295 513 1
295 535 1
295 548 1
295 571 1
295 634 -1
296 379 1
296 466 1
296 607 1
296 650 -1
297 385 1
297 596 -1
298 300 1
298 378 1
298 446 1
298 533 1
298 599 -1
299 302 1
299 447 -1
299 628 -1
300 334 1
300 425 -1
301 614 1
302 417 1
302 435 1
302 467 1
302 553 -1
302 579 1
302 644 -1
303 459 1
303 482 1
304 373 1
304 410 1
304 437 1
304 606 1
305 308 -1
305 321 1
305 331 -1
305 398 -1
305 418 1
305 476 1
306 431 1
306 610 1
306 648 1
307 323 1
307 360 1
307 371 1
307 380 1
307 392 -1
307 414 1
307 443 1
307 504 1
307 542 1
307 562 -1
307 608 1
308 336 1
308 467 1
308 547 1
309 337 1
309 386 1
309 439 1
309 459 1
309 489 -1
309 511 1
309 584 1
309 605 1
309 653 1
310 336 1
310 434 1
310 478 -1
310 484 1
310 559 1
310 582 1
311 347 1
311 352 1
311 468 1
311 485 1
311 614 1
312 448 1
313 352 1
313 355 1
313 376 1
313 502 -1
313 528 1
314 342 1
314 644 1
314 648 1
315 339 1
315 352 1
315 412 1
315 446 1
315 468 1
315 502 1
315 528 1
315 531 1
315 568 1
316 405 1
316 477 1
316 488 -1
316 570 1
317 363 1
317 367 1
317 433 1
317 445 1
317 449 1
317 614 1
318 494 1
318 573 1
319 368 1
319 439 1
319 652 1
320 362 1
320 465 1
321 434 1
321 478 1
321 540 1
321 582 -1
321 601 1
321 628 1
322 635 1
323 511 1
323 605 1
323 608 1
323 638 1
324 482 -1
324 609 1
325 388 1
325 424 1
325 462 -1
325 477 1
325 484 1
325 539 -1
325 541 1
326 364 1
326 430 1
327 338 1
327 578 -1
327 586 1
328 364 1
328 460 1
328 591 -1
328 632 1
328 634 1
329 466 -1
329 650 -1
330 481 -1
330 507 1
330 631 -1
331 336 1
331 434 1
331 478 1
331 525 1
331 547 1
331 637 -1
332 415 1
332 598 1
332 645 1
333 379 1
333 609 1
333 636 1
334 349 -1
334 432 -1
334 497 1
334 577 1
334 590 1
334 645 1
335 364 1
335 591 1
335 601 1
336 455 1
336 522 -1
336 591 1
336 644 1
336 648 1
337 386 1
337 406 1
337 409 -1
337 467 1
337 476 -1
337 554 -1
337 583 -1
337 586 1
337 621 1
337 650 1
338 615 1
338 652 1
339 383 1
339 491 1
339 539 1
339 552 1
339 612 1
340 367 -1
340 493 1
340 559 1
342 407 1
342 414 1
342 430 1
342 651 1
343 350 1
343 425 1
343 474 1
343 480 -1
343 502 1
343 528 1
343 570 1
343 610 1
344 349 1
344 362 1
344 382 1
344 395 1
344 432 1
344 445 1
344 465 -1
345 414 1
345 528 1
345 588 1
347 622 1
348 417 1
348 496 1
348 621 -1
349 356 1
349 369 1
349 370 1
349 381 1
349 427 1
349 434 1
349 439 1
349 446 1
349 477 1
349 488 1
349 560 -1
349 609 1
349 621 1
349 644 1
350 405 1
350 500 1
350 616 1
351 398 1
351 442 1
351 557 1
351 592 1
351 621 1
352 383 1
352 425 1
352 501 -1
352 539 1
353 558 1
354 407 1
354 592 1
355 433 -1
355 496 1
355 526 1
355 607 1
355 635 1
356 361 1
356 378 1
356 383 -1
356 387 1
356 404 1
356 418 1
356 430 1
356 432 -1
356 520 1
356 584 1
356 653 1
357 390 1
357 555 1
357 593 1
358 431 1
358 488 1
358 611 1
359 621 1
360 561 1
360 604 1
361 405 1
361 411 -1
361 560 -1
361 583 1
361 641 -1
363 483 1
363 512 1
363 520 1
363 536 1
363 555 -1
363 586 1
363 596 1
363 609 1
363 636 1
363 650 -1
364 398 1
364 545 1
364 557 1
364 559 1
364 591 1
364 625 1
365 387 1
365 590 -1
366 484 1
366 565 -1
366 600 1
